CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Revenue_Per_Month,Tenure_Group,Charge_Group,Cluster,Customer Segment
0578-SKVMF,Seeley,Female,No,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,Yes,1,88,3804,Lack of self-service on Website,80.25652173913043,1-2 Years,High,2,At Risk Customers
5564-NEMQO,Thermal,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,1,67,4902,Network reliability,37.65,0-1 Year,High,1,Loyal Customers
9063-ZGTUY,Adelanto,Female,No,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,1,82,4221,Don't know,19.073387096774194,4-6 Years,Low,3,Low Value Customers
2957-LOLHO,Apple Valley,Male,No,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,1,68,2887,Don't know,39.91538461538461,0-1 Year,Medium,2,At Risk Customers
7752-XUSCI,Crestline,Female,No,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,1,84,4105,Don't know,104.85983606557376,4-6 Years,Very High,0,Champions
4110-PFEUZ,Daggett,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes,1,73,2792,Competitor had better devices,34.775,0-1 Year,Medium,2,At Risk Customers
0256-LTHVJ,Ludlow,Female,No,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,1,98,5201,Competitor had better devices,76.79655172413793,2-4 Years,High,1,Loyal Customers
0880-TKATG,Lucerne Valley,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,1,84,4417,Competitor had better devices,77.17999999999999,0-1 Year,Very High,1,Loyal Customers
3811-VBYBZ,Lytle Creek,Male,No,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,1,98,2031,Competitor had better devices,84.15625,0-1 Year,Very High,2,At Risk Customers
4640-UHDOS,Phelan,Female,No,Yes,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,1,91,4498,Competitor had better devices,52.45357142857143,1-2 Years,Medium,1,Loyal Customers
3583-EKAPL,Redlands,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0,Yes,1,71,4877,Competitor had better devices,27.5,0-1 Year,Medium,1,Loyal Customers
9399-APLBT,Rialto,Female,No,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,1,80,5980,Competitor had better devices,37.35,0-1 Year,High,1,Loyal Customers
2359-KMGLI,Running Springs,Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,1,77,4418,Competitor had better devices,74.46,1-2 Years,High,1,Loyal Customers
0306-JAELE,Tecopa,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,1,66,4192,Competitor had better devices,75.56666666666666,0-1 Year,Very High,1,Loyal Customers
6227-HWPWX,Victorville,Female,No,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,1,73,5671,Competitor had better devices,62.175,1-2 Years,Medium,1,Loyal Customers
0447-BEMNG,Wrightwood,Female,No,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,1,65,4926,Price too high,43.775510204081634,2-4 Years,Medium,3,Low Value Customers
5949-XIKAE,San Bernardino,Female,No,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,1,65,2879,Product dissatisfaction,75.5611111111111,0-1 Year,High,2,At Risk Customers
8372-JUXUI,San Bernardino,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,1,93,2814,Service dissatisfaction,37.175,0-1 Year,High,2,At Risk Customers
0388-EOPEX,Riverside,Female,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,1,77,4263,Lack of self-service on Website,46.46666666666667,0-1 Year,High,1,Loyal Customers
8205-OTCHB,Riverside,Male,No,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,1,66,3099,Network reliability,39.28695652173913,1-2 Years,Medium,2,At Risk Customers
6235-VDHOM,Riverside,Female,Yes,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,1,89,4099,Limited range of services,21.84166666666667,0-1 Year,Low,1,Loyal Customers
7783-YKGDV,March Air Reserve Base,Female,No,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,1,76,2538,Lack of affordable download/upload speed,95.26538461538462,0-1 Year,Very High,2,At Risk Customers
5609-CEBID,Hemet,Female,Yes,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,1,87,2666,Long distance charges,84.87619047619049,1-2 Years,Very High,2,At Risk Customers
7218-HKQFK,Homeland,Male,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,1,72,3715,Don't know,55.833333333333336,0-1 Year,Very High,2,At Risk Customers
4636-QRJKY,Idyllwild,Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,1,98,5032,Price too high,71.83571428571429,0-1 Year,High,1,Loyal Customers
5956-VKDTT,Moreno Valley,Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,1,82,5273,Product dissatisfaction,55.8,0-1 Year,High,1,Loyal Customers
9412-GHEEC,Murrieta,Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,1,88,3492,Service dissatisfaction,100.77926829268291,2-4 Years,Very High,0,Champions
0257-ZESQC,Perris,Female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,1,99,4517,Lack of self-service on Website,68.90535714285714,2-4 Years,High,1,Loyal Customers
6825-UYPFK,Sun City,Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,1,81,2115,Network reliability,73.27499999999999,1-2 Years,High,2,At Risk Customers
8397-MVTAZ,Sun City,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,1,72,2568,Don't know,99.42857142857144,2-4 Years,Very High,2,At Risk Customers
9282-IZGQK,Irvine,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,1,80,5679,Don't know,42.5,0-1 Year,High,1,Loyal Customers
1342-JPNKI,Lake Forest,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,1,85,2966,Don't know,75.82727272727273,0-1 Year,High,2,At Risk Customers
2817-NTQDO,Huntington Beach,Male,No,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,Yes,1,74,4856,Poor expertise of online support,42.642857142857146,1-2 Years,Medium,1,Loyal Customers
6986-IJDHX,Huntington Beach,Male,No,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,Yes,1,98,3364,Poor expertise of phone support,81.65,2-4 Years,High,2,At Risk Customers
5301-GAUUY,Newport Beach,Male,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes,1,92,5974,Competitor had better devices,78.67121212121212,2-4 Years,High,1,Loyal Customers
0939-YAPAF,Santa Ana,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,Yes,1,72,2744,Competitor offered higher download speeds,97.98888888888888,2-4 Years,Very High,2,At Risk Customers
4710-FDUIZ,Santa Ana,Male,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45,Yes,1,67,5170,Competitor offered more data,98.49912280701754,4-6 Years,Very High,0,Champions
1218-VKFPE,Anaheim,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,233.55,Yes,1,72,3535,Competitor made better offer,17.965384615384615,0-1 Year,Low,2,At Risk Customers
3627-FHKBK,Anaheim,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,Yes,1,87,3244,Competitor had better devices,37.65,0-1 Year,High,2,At Risk Customers
2865-TCHJW,Anaheim,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,Yes,1,74,5808,Competitor had better devices,69.24,0-1 Year,High,1,Loyal Customers
5192-EBGOV,Brea,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,Yes,1,66,4880,Competitor offered higher download speeds,42.85,0-1 Year,High,1,Loyal Customers
0719-SYFRB,Norco,Female,No,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,Yes,1,67,5670,Competitor offered higher download speeds,54.90384615384615,0-1 Year,Medium,1,Loyal Customers
3419-SNJJD,Yorba Linda,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,Yes,1,91,4196,Competitor offered higher download speeds,102.8242424242424,4-6 Years,Very High,0,Champions
6543-CPZMK,Ventura,Male,No,Yes,No,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,Yes,1,83,2573,Competitor offered more data,24.895,0-1 Year,Low,2,At Risk Customers
4765-OXPPD,Ventura,Female,No,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05,Yes,1,76,3983,Competitor offered more data,66.30499999999999,0-1 Year,Medium,1,Loyal Customers
1009-IRMNA,Port Hueneme,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6,Yes,1,100,4479,Competitor offered more data,17.2,0-1 Year,Low,1,Loyal Customers
4554-YGZIH,Summerland,Male,Yes,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,Yes,1,96,5059,Competitor made better offer,90.945,4-6 Years,Very High,0,Champions
5099-BAILX,Santa Barbara,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,Yes,1,65,2728,Competitor made better offer,106.5431818181818,2-4 Years,Very High,0,Champions
7207-RMRDB,Santa Barbara,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,Yes,1,89,5720,Competitor had better devices,105.84318181818182,4-6 Years,Very High,0,Champions
4913-EHYUI,Alpaugh,Male,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,Yes,1,91,6268,Competitor offered higher download speeds,101.66052631578948,4-6 Years,Very High,0,Champions
0195-IESCP,Armona,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes,1,75,3573,Competitor offered more data,77.75454545454545,0-1 Year,High,2,At Risk Customers
4580-TMHJU,Avenal,Female,No,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,Yes,1,65,2152,Don't know,56.80227272727273,2-4 Years,Medium,2,At Risk Customers
0970-ETWGE,Bodfish,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,Yes,1,99,4996,Competitor had better devices,44.775,0-1 Year,High,1,Loyal Customers
1626-ERCMM,Camp Nelson,Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,Yes,1,84,5604,Competitor had better devices,90.45952380952382,1-2 Years,Very High,1,Loyal Customers
0887-HJGAR,Coalinga,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,Yes,1,95,2295,Competitor offered higher download speeds,22.85,0-1 Year,Medium,2,At Risk Customers
5644-PDMZC,Delano,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,Yes,1,80,2065,Competitor offered higher download speeds,53.833333333333336,0-1 Year,High,2,At Risk Customers
9576-ANLXO,Earlimart,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,Yes,1,87,2876,Competitor offered higher download speeds,55.575,0-1 Year,Medium,2,At Risk Customers
2024-BASKD,Exeter,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,Yes,1,94,3860,Competitor offered more data,37.3,0-1 Year,High,1,Loyal Customers
4160-AMJTL,Fellows,Female,Yes,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,Yes,1,83,5432,Competitor offered more data,18.25555555555556,0-1 Year,Low,1,Loyal Customers
4464-JCOLN,Huron,Male,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,Yes,1,68,2362,Competitor offered more data,11.966666666666669,0-1 Year,Low,2,At Risk Customers
5650-VDUDS,Kernville,Female,No,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,Yes,1,93,2038,Competitor made better offer,19.21,0-1 Year,Low,2,At Risk Customers
7538-GWHML,Lemon Cove,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,Yes,1,80,2323,Competitor made better offer,48.38333333333333,0-1 Year,Medium,2,At Risk Customers
3859-CVCET,Lindsay,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,Yes,1,78,2864,Competitor had better devices,38.21,0-1 Year,Medium,2,At Risk Customers
3276-HDUEG,Maricopa,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,Yes,1,78,4838,Competitor offered higher download speeds,37.525,0-1 Year,High,1,Loyal Customers
0823-HSCDJ,Onyx,Male,Yes,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,Yes,1,90,5597,Competitor offered more data,48.130188679245286,4-6 Years,Medium,3,Low Value Customers
0822-GAVAP,Posey,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,Yes,1,65,3146,Competitor made better offer,20.75,0-1 Year,Low,2,At Risk Customers
1448-PWKYE,Shafter,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,Yes,1,88,2046,Competitor had better devices,40.0,0-1 Year,High,2,At Risk Customers
0067-DKWBL,Tipton,Male,Yes,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes,1,89,3475,Competitor had better devices,30.366666666666664,0-1 Year,Medium,2,At Risk Customers
2276-YDAVZ,Wofford Heights,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,Yes,1,69,4965,Competitor offered higher download speeds,67.675,0-1 Year,High,1,Loyal Customers
5896-NPFWW,Visalia,Male,No,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,1,86,3273,Competitor offered higher download speeds,42.0375,0-1 Year,Medium,2,At Risk Customers
7133-VBDCG,Bakersfield,Female,No,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,Yes,1,85,4535,Competitor offered higher download speeds,77.51346153846154,2-4 Years,High,1,Loyal Customers
1029-QFBEN,San Luis Obispo,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,Yes,1,66,3556,Competitor offered more data,9.775,0-1 Year,Low,2,At Risk Customers
4952-YSOGZ,Lompoc,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,Yes,1,74,5640,Competitor offered more data,76.26,0-1 Year,High,1,Loyal Customers
1589-AGTLK,Lompoc,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141.5,Yes,1,67,2450,Competitor offered more data,35.375,0-1 Year,Medium,2,At Risk Customers
5244-IRFIH,Los Alamos,Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,Yes,1,96,4333,Competitor made better offer,91.33970588235294,2-4 Years,Very High,0,Champions
2684-EIWEO,Oceano,Female,Yes,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,Yes,1,97,2482,Competitor made better offer,88.97258064516129,2-4 Years,Very High,2,At Risk Customers
6439-GTPCA,Pismo Beach,Female,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7,Yes,1,73,5269,Competitor had better devices,85.6891304347826,2-4 Years,High,0,Champions
5138-WVKYJ,Mojave,Male,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008.55,Yes,1,80,3658,Competitor offered higher download speeds,91.68636363636364,0-1 Year,Very High,2,At Risk Customers
6683-VLCTZ,Johannesburg,Male,Yes,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,Yes,1,92,5444,Competitor offered more data,87.75238095238095,1-2 Years,Very High,1,Loyal Customers
2189-WWOEW,Keene,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,Yes,1,96,3579,Don't know,79.346875,1-2 Years,High,2,At Risk Customers
1894-IGFSG,Lancaster,Female,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85,Yes,1,82,3161,Competitor had better devices,82.95,1-2 Years,High,2,At Risk Customers
7379-POKDZ,Lancaster,Male,No,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,208.85,Yes,1,66,3038,Competitor had better devices,52.2125,0-1 Year,Medium,2,At Risk Customers
0236-HFWSV,Palmdale,Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,Yes,1,77,5264,Competitor offered higher download speeds,90.290625,1-2 Years,Very High,1,Loyal Customers
3900-AQPHZ,Pearblossom,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,Yes,1,100,4248,Competitor offered higher download speeds,9.95,0-1 Year,Low,1,Loyal Customers
5842-POCOP,Randsburg,Female,No,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.9,454.15,Yes,1,79,4356,Competitor offered higher download speeds,75.69166666666666,0-1 Year,High,1,Loyal Customers
2037-XJFUP,Ridgecrest,Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.8,3036.75,Yes,1,76,4161,Competitor offered more data,89.31617647058823,2-4 Years,Very High,0,Champions
7314-OXENN,Trona,Male,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.0,184.65,Yes,1,97,3051,Competitor offered more data,61.55,0-1 Year,High,2,At Risk Customers
0322-CHQRU,Palmdale,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,89.5,Yes,1,81,3478,Competitor offered more data,29.83333333333333,0-1 Year,Medium,2,At Risk Customers
4678-DVQEO,Bass Lake,Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.2,52.2,Yes,1,71,4138,Competitor made better offer,26.1,0-1 Year,Medium,1,Loyal Customers
0691-IFBQW,Biola,Female,Yes,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,4874.8,Yes,1,81,2403,Competitor made better offer,103.7191489361702,2-4 Years,Very High,0,Champions
3009-JWMPU,Five Points,Male,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.75,6125.4,Yes,1,92,5016,Attitude of service provider,97.22857142857144,4-6 Years,Very High,0,Champions
1450-GALXR,Friant,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1058.25,Yes,1,74,5184,Attitude of service provider,96.20454545454544,0-1 Year,Very High,1,Loyal Customers
3138-BKYAV,Kerman,Male,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,489.45,Yes,1,75,4694,Attitude of service provider,69.92142857142856,0-1 Year,High,1,Loyal Customers
4289-DTDKW,Madera,Male,No,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,4113.1,Yes,1,70,2576,Attitude of support person,100.31951219512196,2-4 Years,Very High,2,At Risk Customers
1820-TQVEV,Madera,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,1,76,3042,Attitude of support person,34.775,0-1 Year,Medium,2,At Risk Customers
2239-JALAW,Mendota,Male,No,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.25,6017.65,Yes,1,74,6105,Attitude of support person,101.99406779661015,4-6 Years,Very High,0,Champions
4853-RULSV,Miramonte,Male,No,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.0,7250.15,Yes,1,80,4544,Attitude of service provider,102.11478873239436,4-6 Years,Very High,0,Champions
