CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Revenue_Per_Month,Tenure_Group,Charge_Group,Cluster,Customer Segment,Predicted_Churn_Probability
2082-CEFLT,San Diego,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.6,45.6,Yes,1,88,3037,Service dissatisfaction,22.8,0-1 Year,Medium,2,At Risk Customers,0.8067049
5747-PMBSQ,San Diego,Male,Yes,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.5,934.1,Yes,1,77,2415,Lack of affordable download/upload speed,84.91818181818182,0-1 Year,Very High,2,At Risk Customers,0.71430385
2982-IHMFT,Indian Wells,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,74.45,Yes,1,67,4291,Price too high,37.225,0-1 Year,High,1,Loyal Customers,0.82200944
4919-IKATY,Joshua Tree,Male,No,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,453.75,Yes,1,98,5141,Don't know,75.625,0-1 Year,High,1,Loyal Customers,0.7491595
8065-YKXKD,Seeley,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,799.65,Yes,1,69,5578,Competitor made better offer,72.69545454545454,0-1 Year,High,1,Loyal Customers,0.7050958
9689-PTNPG,Vidal,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,144.55,Yes,1,80,5055,Competitor had better devices,48.18333333333334,0-1 Year,High,1,Loyal Customers,0.73132455
7450-NWRTR,Apple Valley,Male,Yes,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,1200.15,Yes,1,98,2819,Competitor offered more data,92.31923076923076,0-1 Year,Very High,2,At Risk Customers,0.82395357
5376-DEQCP,Barstow,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,Yes,1,85,4063,Competitor offered more data,35.3,0-1 Year,High,1,Loyal Customers,0.8390967
7932-WPTDS,Green Valley Lake,Female,Yes,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,1,73,5377,Product dissatisfaction,12.4,0-1 Year,Low,1,Loyal Customers,0.762607
0727-IWKVK,Yermo,Male,No,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,741.7,Yes,1,100,4748,Extra data charges,74.17,0-1 Year,High,1,Loyal Customers,0.71465516
7503-ZGUZJ,Riverside,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,84.65,Yes,1,79,4261,Lack of self-service on Website,42.325,0-1 Year,High,1,Loyal Customers,0.86702514
2506-TNFCO,Riverside,Female,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,1,67,5948,Network reliability,34.775,0-1 Year,Medium,1,Loyal Customers,0.83049446
6060-DRTNL,San Jacinto,Female,Yes,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.85,415.55,Yes,1,74,3305,Attitude of service provider,69.25833333333334,0-1 Year,High,2,At Risk Customers,0.70591897
8473-VUVJN,Temecula,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,73.65,Yes,1,86,5443,Attitude of service provider,36.825,0-1 Year,High,1,Loyal Customers,0.90867156
0196-VULGZ,Irvine,Female,Yes,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,474.9,Yes,1,77,5721,Deceased,67.84285714285714,0-1 Year,High,1,Loyal Customers,0.79938
2619-WFQWU,Mission Viejo,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,Yes,1,96,3208,Competitor offered higher download speeds,35.075,0-1 Year,Medium,2,At Risk Customers,0.77276856
4614-NUVZD,Anaheim,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.1,81.1,Yes,1,85,2075,Competitor offered more data,40.55,0-1 Year,High,2,At Risk Customers,0.75496745
0013-EXCHZ,Camarillo,Female,Yes,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.9,267.4,Yes,1,68,3464,Network reliability,66.85,0-1 Year,High,2,At Risk Customers,0.70549864
5550-VFRLC,Moorpark,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,Yes,1,68,5056,Limited range of services,34.925,0-1 Year,Medium,1,Loyal Customers,0.8593724
1320-HTRDR,Fellows,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,220.6,Yes,1,79,5948,Attitude of service provider,55.15,0-1 Year,High,1,Loyal Customers,0.7457285
6424-ELEYH,Lebec,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,229.5,Yes,1,65,3972,Attitude of service provider,57.375,0-1 Year,High,1,Loyal Customers,0.7303157
6821-BUXUX,Maricopa,Female,No,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.65,1244.5,Yes,1,65,2110,Attitude of support person,88.89285714285714,1-2 Years,Very High,2,At Risk Customers,0.72069407
5393-RXQSZ,Taft,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.6,79.6,Yes,1,98,2199,Attitude of support person,39.8,0-1 Year,High,2,At Risk Customers,0.8543366
9444-JTXHZ,Tulare,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.2,76.2,Yes,1,83,5973,Don't know,38.1,0-1 Year,High,1,Loyal Customers,0.8132487
3244-DCJWY,Bakersfield,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,Yes,1,89,4133,Attitude of support person,35.125,0-1 Year,Medium,1,Loyal Customers,0.7229884
5229-PRWKT,Lompoc,Male,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,649.65,Yes,1,80,4193,Attitude of service provider,72.18333333333334,0-1 Year,High,1,Loyal Customers,0.807478
5196-SGOAK,Caliente,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,75.7,Yes,1,93,4884,Attitude of support person,37.85,0-1 Year,High,1,Loyal Customers,0.8678556
6108-OQZDQ,Keene,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.95,384.5,Yes,1,72,2570,Attitude of service provider,76.9,0-1 Year,Very High,2,At Risk Customers,0.8967662
8042-JVNFH,Olancha,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.35,71.35,Yes,1,92,5730,Attitude of support person,35.675,0-1 Year,High,1,Loyal Customers,0.7738303
5883-GTGVD,Biola,Male,No,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.95,1931.75,Yes,1,76,3670,Attitude of service provider,96.5875,1-2 Years,Very High,2,At Risk Customers,0.7017564
9985-MWVIX,Hume,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,Yes,1,97,5773,Attitude of support person,35.075,0-1 Year,Medium,1,Loyal Customers,0.76660115
4871-JTKJF,Selma,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,1,82,4741,Attitude of service provider,34.825,0-1 Year,Medium,1,Loyal Customers,0.87946665
1415-YFWLT,Shaver Lake,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.3,89.3,Yes,1,85,3067,Attitude of support person,44.65,0-1 Year,High,2,At Risk Customers,0.8863509
4548-SDBKE,Fresno,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,474.8,Yes,1,87,4109,Attitude of service provider,79.13333333333334,0-1 Year,High,1,Loyal Customers,0.8064911
4143-OOBWZ,Fresno,Male,No,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.3,416.3,Yes,1,100,3819,Attitude of service provider,69.38333333333334,0-1 Year,High,2,At Risk Customers,0.81316245
3422-LYEPQ,Carmel By The Sea,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71.0,Yes,1,89,4207,Attitude of support person,35.5,0-1 Year,High,1,Loyal Customers,0.8545613
2642-DTVCO,Chualar,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,746.5,Yes,1,74,5095,Attitude of service provider,74.65,0-1 Year,High,1,Loyal Customers,0.7616753
1363-TXLSL,San Lucas,Male,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,1,100,4962,Attitude of service provider,35.15,0-1 Year,Medium,1,Loyal Customers,0.8642382
9507-EXLTT,Seaside,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.35,79.35,Yes,1,77,3492,Attitude of support person,39.675,0-1 Year,High,2,At Risk Customers,0.8513811
9846-GKXAS,Burlingame,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.8,809.75,Yes,1,70,2578,Attitude of support person,80.975,0-1 Year,Very High,2,At Risk Customers,0.70026153
4581-SSPWD,Mountain View,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.8,246.3,Yes,1,93,5475,Attitude of service provider,61.575,0-1 Year,High,1,Loyal Customers,0.74954826
7969-AULMZ,San Francisco,Female,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.35,2119.5,Yes,1,89,4321,Moved,96.3409090909091,1-2 Years,Very High,1,Loyal Customers,0.7190315
4550-EVXNY,San Francisco,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,1,77,2418,Competitor offered higher download speeds,34.825,0-1 Year,Medium,2,At Risk Customers,0.85662663
2968-SSGAA,San Francisco,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,1060.2,Yes,1,77,4001,Competitor offered more data,96.3818181818182,0-1 Year,Very High,2,At Risk Customers,0.8837645
4844-JJWUY,San Francisco,Female,Yes,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,86.0,Yes,1,82,5359,Competitor made better offer,43.0,0-1 Year,High,1,Loyal Customers,0.86857367
1965-AKTSX,Byron,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,1101.85,Yes,1,88,5203,Competitor made better offer,73.45666666666666,1-2 Years,High,1,Loyal Customers,0.74412006
0011-IGKFF,Martinez,Male,Yes,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.0,1237.85,Yes,1,99,3714,Product dissatisfaction,88.41785714285713,1-2 Years,Very High,2,At Risk Customers,0.7700279
4192-GORJT,Fremont,Male,No,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,498.1,Yes,1,77,4580,Service dissatisfaction,83.01666666666667,0-1 Year,Very High,1,Loyal Customers,0.8358576
6496-SLWHQ,Moraga,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,294.45,Yes,1,87,5960,Lack of self-service on Website,73.6125,0-1 Year,Very High,1,Loyal Customers,0.83677745
9912-GVSEQ,Napa,Female,Yes,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.85,2381.55,Yes,1,86,2591,Network reliability,88.20555555555556,2-4 Years,Very High,2,At Risk Customers,0.71352416
5383-MMTWC,Oakley,Female,Yes,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.0,613.4,Yes,1,91,4819,Limited range of services,68.15555555555555,0-1 Year,High,1,Loyal Customers,0.8195238
2202-CUYXZ,Dublin,Male,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,84.85,Yes,1,77,3086,Long distance charges,42.425,0-1 Year,High,2,At Risk Customers,0.87503904
9185-TQCVP,Albany,Male,No,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,1139.2,Yes,1,100,4550,Poor expertise of phone support,75.94666666666667,1-2 Years,High,1,Loyal Customers,0.8307341
5567-WSELE,Richmond,Male,Yes,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,Yes,1,87,3019,Competitor had better devices,69.8875,0-1 Year,Very High,2,At Risk Customers,0.86046845
3727-RJMEO,Rohnert Park,Male,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.85,460.25,Yes,1,78,4458,Competitor had better devices,65.75,0-1 Year,High,1,Loyal Customers,0.8356567
5685-IIXLY,Novato,Female,No,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,Yes,1,93,4565,Competitor offered higher download speeds,67.36666666666666,0-1 Year,High,1,Loyal Customers,0.75345767
5095-AESKG,Sausalito,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.5,242.95,Yes,1,76,5646,Competitor offered higher download speeds,60.7375,0-1 Year,Very High,1,Loyal Customers,0.84987664
0519-XUZJU,Felton,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.75,70.75,Yes,1,93,3963,Service dissatisfaction,35.375,0-1 Year,High,1,Loyal Customers,0.70363706
9253-QXKBE,Morgan Hill,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,2653.65,Yes,1,71,2233,Network reliability,88.455,2-4 Years,Very High,2,At Risk Customers,0.706852
7568-PODML,Watsonville,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,1,69,4954,Lack of affordable download/upload speed,22.65,0-1 Year,Medium,1,Loyal Customers,0.73305273
5349-IECLD,San Jose,Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.95,178.1,Yes,1,87,4493,Long distance charges,59.36666666666667,0-1 Year,Very High,1,Loyal Customers,0.8021284
3797-VTIDR,San Jose,Male,No,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.45,23.45,Yes,1,90,4517,Price too high,11.725,0-1 Year,Low,1,Loyal Customers,0.8582465
3063-QFSZL,San Jose,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,55.4,Yes,1,70,2294,Network reliability,27.7,0-1 Year,Medium,2,At Risk Customers,0.76387835
8775-LHDJH,San Jose,Female,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,90.6,Yes,1,93,2905,Don't know,45.3,0-1 Year,Very High,2,At Risk Customers,0.9298543
3097-NQYSN,San Jose,Male,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,Yes,1,78,5204,Competitor had better devices,52.11666666666667,0-1 Year,High,1,Loyal Customers,0.88358104
0871-URUWO,Sheep Ranch,Male,No,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359.0,Yes,1,66,2003,Competitor had better devices,97.07142857142856,1-2 Years,Very High,2,At Risk Customers,0.81147224
2868-MZAGQ,Modesto,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,Yes,1,83,5533,Service dissatisfaction,39.625,0-1 Year,High,1,Loyal Customers,0.8981924
6328-ZPBGN,Riverbank,Female,Yes,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,Yes,1,71,4074,Extra data charges,83.1375,0-1 Year,Very High,1,Loyal Customers,0.73442227
2867-UIMSS,Vernalis,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,Yes,1,85,2734,Product dissatisfaction,40.25,0-1 Year,High,2,At Risk Customers,0.85385466
8111-RKSPX,Santa Rosa,Male,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,Yes,1,89,5668,Service dissatisfaction,61.11,0-1 Year,High,1,Loyal Customers,0.8600598
4439-JMPMT,Comptche,Female,No,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,470.95,Yes,1,71,3608,Attitude of support person,78.49166666666666,0-1 Year,High,2,At Risk Customers,0.73020655
2446-BEGGB,Eldridge,Female,Yes,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,Yes,1,83,3330,Attitude of support person,80.08571428571429,0-1 Year,Very High,2,At Risk Customers,0.854522
3296-SILRA,Lakeport,Female,Yes,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.4,76.4,Yes,1,89,2426,Attitude of support person,38.2,0-1 Year,High,2,At Risk Customers,0.8045549
9681-OXGVC,Laytonville,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,514.0,Yes,1,85,5180,Competitor made better offer,85.66666666666667,0-1 Year,Very High,1,Loyal Customers,0.86918575
7153-OANIO,Mendocino,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,69.95,Yes,1,79,5066,Moved,34.975,0-1 Year,Medium,1,Loyal Customers,0.7930746
6521-YYTYI,Navarro,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,93.3,Yes,1,65,2578,Moved,46.65,0-1 Year,Very High,2,At Risk Customers,0.91978586
1977-STDKI,The Sea Ranch,Female,Yes,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,73.0,Yes,1,76,4116,Competitor offered more data,36.5,0-1 Year,High,1,Loyal Customers,0.8385828
0328-GRPMV,Burnt Ranch,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,1,84,3706,Competitor had better devices,35.05,0-1 Year,Medium,2,At Risk Customers,0.8390967
6956-SMUCM,Miranda,Female,No,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,287.4,Yes,1,77,5236,Competitor offered higher download speeds,71.85,0-1 Year,Very High,1,Loyal Customers,0.8049634
0754-UKWQP,Cool,Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,197.7,Yes,1,66,3790,Service dissatisfaction,65.89999999999999,0-1 Year,Very High,2,At Risk Customers,0.79117703
7493-TPUWZ,Diamond Springs,Male,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,79.15,Yes,1,85,4243,Lack of self-service on Website,39.575,0-1 Year,High,1,Loyal Customers,0.8910254
9330-IJWIO,Kirkwood,Female,No,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.35,1358.85,Yes,1,69,2008,Price too high,97.06071428571428,1-2 Years,Very High,2,At Risk Customers,0.7563618
8884-ADFVN,Roseville,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.95,700.85,Yes,1,74,2016,Don't know,87.60625,0-1 Year,Very High,2,At Risk Customers,0.89309174
2720-WGKHP,Sloughhouse,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,181.7,Yes,1,93,5569,Don't know,60.56666666666666,0-1 Year,Very High,1,Loyal Customers,0.8815075
9894-EZEWG,Walnut Grove,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,74.3,Yes,1,69,5996,Poor expertise of phone support,37.15,0-1 Year,High,1,Loyal Customers,0.76373327
0702-PGIBZ,Dutch Flat,Male,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.7,364.55,Yes,1,91,2777,Competitor made better offer,72.91,0-1 Year,Very High,2,At Risk Customers,0.838389
3551-HUAZH,Brownsville,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,Yes,1,89,3429,Price too high,37.2,0-1 Year,High,2,At Risk Customers,0.87443346
9223-UCPVT,Orland,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,Yes,1,77,5764,Lack of affordable download/upload speed,47.2,0-1 Year,Very High,1,Loyal Customers,0.8444215
5419-JPRRN,Rough And Ready,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,101.45,Yes,1,77,4390,Extra data charges,50.725,0-1 Year,Very High,1,Loyal Customers,0.93781793
0488-GSLFR,Taylorsville,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,69.5,Yes,1,91,3365,Product dissatisfaction,34.75,0-1 Year,Medium,2,At Risk Customers,0.85764843
9728-FTTVZ,Williams,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,1,82,4073,Lack of self-service on Website,34.6,0-1 Year,Medium,1,Loyal Customers,0.85764843
7254-IQWOZ,Redding,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,1,67,5258,Network reliability,34.825,0-1 Year,Medium,1,Loyal Customers,0.86308205
0742-NXBGR,Adin,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,82.3,Yes,1,71,4278,Competitor had better devices,41.15,0-1 Year,High,1,Loyal Customers,0.8599824
5889-LFOLL,Canby,Female,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1115.2,Yes,1,77,2659,Competitor offered more data,79.65714285714286,1-2 Years,High,2,At Risk Customers,0.7664806
0220-EBGCE,Fort Jones,Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,Yes,1,67,3273,Competitor offered more data,55.76666666666667,0-1 Year,High,2,At Risk Customers,0.74996316
7235-NXZCP,Hornbrook,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,Yes,1,84,5378,Competitor made better offer,52.13333333333333,0-1 Year,High,1,Loyal Customers,0.7084728
5909-ECHUI,Oak Run,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.25,56.25,Yes,1,71,3065,Lack of affordable download/upload speed,28.125,0-1 Year,Medium,2,At Risk Customers,0.7198632
1309-BXVOQ,Old Station,Male,No,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.1,2249.95,Yes,1,69,3584,Long distance charges,102.27045454545454,1-2 Years,Very High,2,At Risk Customers,0.75529426
9317-WZPGV,Paskenta,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,Yes,1,77,4038,Extra data charges,53.13333333333333,0-1 Year,High,1,Loyal Customers,0.7420981
2856-HYAPG,Platina,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.65,68.65,Yes,1,99,3052,Price too high,34.325,0-1 Year,Medium,2,At Risk Customers,0.7994573
3621-CEOVK,Trinity Center,Female,Yes,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,1369.8,Yes,1,97,3369,Service dissatisfaction,91.32,1-2 Years,Very High,2,At Risk Customers,0.78896195
1031-IIDEO,Sierra City,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,Yes,1,72,2874,Network reliability,35.425,0-1 Year,High,2,At Risk Customers,0.8390967
1062-LHZOD,Los Angeles,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,69.9,Yes,1,84,2100,Moved,34.95,0-1 Year,Medium,2,At Risk Customers,0.77663314
6457-USBER,Los Angeles,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,80.8,Yes,1,82,4424,Moved,40.4,0-1 Year,High,1,Loyal Customers,0.8915439
